id,cuisine
46428,italian
25246,italian
2991,italian
38216,italian
14978,italian
31085,mexican
34515,southern_us
6026,mexican
19132,southern_us
48775,indian
29309,italian
4033,italian
36462,italian
13235,indian
17863,mexican
25694,italian
24204,southern_us
14541,mexican
13993,mexican
8996,indian
9943,indian
22707,italian
35292,italian
46886,italian
11566,italian
8272,italian
30552,mexican
21033,mexican
42971,italian
42275,italian
44059,mexican
44159,italian
48500,italian
14617,mexican
7867,italian
13913,italian
40684,italian
49174,southern_us
34772,southern_us
16738,italian
11353,italian
17429,italian
6213,indian
26682,southern_us
42067,italian
45944,italian
43318,italian
32084,southern_us
23806,italian
2721,southern_us
6479,mexican
48519,italian
12560,mexican
4171,chinese
14434,italian
21159,italian
44745,mexican
12965,mexican
39978,italian
32514,southern_us
1336,italian
48649,italian
21591,indian
32813,mexican
5818,italian
39944,mexican
33274,french
13429,southern_us
9739,mexican
44031,indian
25007,italian
29143,italian
41309,mexican
17675,italian
5570,italian
12206,italian
33553,southern_us
30898,italian
23937,italian
11454,chinese
16091,italian
6058,southern_us
18720,italian
42018,italian
3462,italian
19617,italian
18874,indian
6416,italian
15063,mexican
46292,mexican
38247,italian
36427,mexican
47417,southern_us
4768,italian
11626,italian
21027,indian
22079,italian
20527,southern_us
27846,italian
16236,mexican
46145,mexican
7761,italian
34212,chinese
17180,italian
4546,indian
44474,italian
37886,italian
17842,southern_us
27282,southern_us
979,italian
6895,french
4150,mexican
32995,italian
8444,japanese
13686,italian
8918,italian
17569,mexican
19313,mexican
23833,italian
4623,italian
18164,mexican
45780,indian
17994,italian
12268,italian
14368,mexican
19242,southern_us
21658,italian
32160,italian
20931,italian
30800,indian
33829,mexican
29674,indian
36367,indian
40547,italian
39583,southern_us
18638,italian
10010,mexican
7084,italian
30421,mexican
24243,southern_us
38417,mexican
5183,mexican
4522,mexican
29727,mexican
47928,italian
11211,mexican
10117,filipino
26611,italian
21852,italian
41769,italian
16342,italian
13694,italian
1173,italian
12257,southern_us
27392,mexican
20360,italian
16090,italian
31245,italian
23411,mexican
46268,italian
45488,mexican
39708,mexican
25281,italian
9057,mexican
24917,mexican
49532,southern_us
5491,mexican
33378,italian
23340,italian
13456,mexican
31952,southern_us
39823,italian
445,italian
28523,italian
32201,italian
5612,italian
44099,italian
7608,italian
30971,mexican
38223,italian
43482,southern_us
36483,indian
9875,indian
18378,mexican
9583,mexican
13947,mexican
8681,italian
46374,italian
47034,mexican
45643,mexican
5551,japanese
23694,italian
32724,italian
48999,italian
5952,italian
36593,italian
48894,italian
27066,italian
9343,italian
35625,indian
22159,italian
39883,italian
20939,southern_us
21471,southern_us
2208,indian
38731,mexican
10206,indian
425,italian
11081,mexican
48333,indian
46536,southern_us
25686,italian
41323,italian
30523,mexican
29731,italian
23018,italian
43425,italian
43325,italian
24159,mexican
2121,indian
15876,italian
11191,italian
4338,italian
4072,chinese
29363,mexican
29278,italian
4276,italian
47413,italian
16670,mexican
31767,indian
37741,southern_us
45568,italian
13871,italian
15015,mexican
1536,chinese
1466,mexican
10405,italian
15963,italian
45075,italian
2588,italian
17070,italian
14012,mexican
44422,southern_us
14609,french
46913,italian
5710,italian
16086,italian
48335,italian
41667,italian
20551,italian
29812,mexican
32212,italian
18,italian
14823,japanese
30464,italian
31748,mexican
8081,mexican
2484,mexican
41751,mexican
25020,italian
6889,mexican
37348,indian
27337,southern_us
21625,italian
43407,italian
737,italian
42668,mexican
36758,mexican
3528,italian
40542,italian
8277,mexican
22826,southern_us
16937,italian
8216,indian
10738,indian
11932,mexican
21240,italian
14296,mexican
24128,italian
44718,chinese
40317,indian
22385,italian
16417,italian
19098,southern_us
36846,italian
10401,italian
10602,italian
16051,italian
25205,italian
45464,italian
8956,italian
23386,mexican
7691,italian
21774,southern_us
49705,southern_us
34095,mexican
40336,mexican
44728,italian
10843,filipino
21666,italian
44202,italian
17673,italian
34724,mexican
32367,italian
14479,southern_us
46203,italian
7485,italian
24792,chinese
37601,southern_us
11749,chinese
40459,indian
6034,italian
46184,italian
8659,italian
28264,mexican
40788,italian
25901,italian
6880,mexican
26443,southern_us
27597,mexican
4679,italian
27054,italian
33316,italian
28346,italian
46206,mexican
9856,italian
36740,italian
38157,mexican
11701,italian
43877,italian
21737,italian
17489,italian
5182,italian
47765,italian
36916,italian
21953,indian
44316,italian
37928,indian
23423,italian
26636,italian
27428,italian
29136,southern_us
45677,mexican
35525,southern_us
28707,italian
4234,italian
45606,mexican
6646,italian
1733,southern_us
31169,italian
45279,indian
14269,italian
26266,southern_us
15973,italian
15279,italian
33120,italian
26073,italian
25767,mexican
12044,italian
822,italian
13536,italian
1978,italian
3895,italian
8427,mexican
16946,italian
9005,italian
42707,italian
17931,french
2110,mexican
21611,italian
48079,mexican
22441,japanese
43783,italian
49514,mexican
26278,mexican
39096,filipino
36782,italian
31016,italian
41700,italian
8046,mexican
14017,indian
48126,italian
48972,italian
21200,indian
37825,italian
24835,italian
38205,italian
48460,italian
29019,mexican
18799,indian
23742,mexican
30089,mexican
1400,mexican
7025,southern_us
19873,italian
29374,mexican
45577,italian
46375,southern_us
28377,indian
39019,mexican
16754,mexican
28648,italian
32006,mexican
49138,indian
14159,mexican
33747,mexican
49510,italian
2118,indian
14463,indian
12299,southern_us
16115,mexican
30854,italian
41412,southern_us
36655,mexican
31595,italian
8225,italian
47650,italian
40681,mexican
43979,indian
7934,indian
45199,italian
6851,indian
4006,indian
610,southern_us
18142,mexican
34363,italian
30475,mexican
35246,indian
29020,indian
27993,mexican
24921,italian
22164,italian
725,italian
34349,italian
48655,mexican
46658,italian
28212,italian
27714,indian
6049,italian
19836,italian
33934,southern_us
1338,italian
21498,indian
27005,italian
40168,indian
4877,italian
15415,mexican
5545,mexican
20433,italian
11634,japanese
25492,mexican
21017,filipino
22311,italian
17808,mexican
30869,italian
11794,indian
26414,italian
1450,italian
17605,italian
19789,italian
25287,indian
526,mexican
6426,mexican
838,italian
38921,southern_us
43956,southern_us
16406,indian
33285,mexican
45131,italian
44192,indian
36629,southern_us
23975,filipino
46511,italian
45907,italian
22734,mexican
43589,italian
30287,italian
23900,mexican
11928,italian
16529,chinese
25626,mexican
12962,italian
19959,mexican
18195,southern_us
37128,italian
25730,mexican
40554,italian
34484,italian
17596,indian
47805,italian
8438,italian
31594,italian
2308,italian
40522,italian
42693,italian
48848,indian
44560,mexican
7700,italian
43908,southern_us
3930,mexican
20940,southern_us
12360,italian
23094,indian
20327,italian
34630,mexican
41264,italian
25085,filipino
48479,mexican
31715,italian
29569,indian
39317,mexican
15719,mexican
4162,italian
15001,southern_us
12123,southern_us
42748,mexican
41905,japanese
4484,mexican
30867,southern_us
17319,italian
13081,mexican
11899,mexican
13374,italian
27495,mexican
18138,mexican
14851,italian
16111,italian
23947,italian
5970,mexican
16594,mexican
5820,southern_us
28254,italian
10280,italian
45113,southern_us
26103,mexican
14985,mexican
35731,southern_us
30031,italian
27627,italian
43874,mexican
14497,mexican
45524,mexican
42287,indian
5922,mexican
25698,mexican
19355,italian
24250,italian
11355,italian
40719,southern_us
17155,italian
4387,italian
21848,indian
45934,italian
14669,italian
7153,japanese
19848,indian
7324,italian
11419,indian
42599,indian
30771,cajun_creole
28371,mexican
33112,mexican
49146,mexican
40340,indian
10502,italian
47056,italian
41269,italian
3350,mexican
23684,mexican
20727,italian
23099,italian
49125,italian
24362,mexican
44077,mexican
22428,southern_us
34271,mexican
24892,italian
28073,italian
37462,mexican
12,italian
49513,chinese
43115,italian
44461,japanese
41691,indian
24331,mexican
34010,italian
33379,mexican
22653,italian
18136,mexican
47396,italian
373,italian
28717,italian
41036,italian
23119,mexican
22546,italian
29176,mexican
36192,italian
41978,italian
16397,italian
22951,italian
35400,italian
18095,italian
12517,italian
37493,mexican
3927,italian
1147,italian
1370,italian
18935,italian
10993,mexican
4693,italian
10439,italian
17130,italian
1815,mexican
871,italian
18587,mexican
34251,mexican
12739,indian
36588,italian
18833,indian
47216,italian
9988,italian
31994,italian
47730,southern_us
23665,italian
36099,italian
20308,mexican
36430,italian
19185,indian
12413,mexican
35605,italian
20708,southern_us
19801,mexican
32603,mexican
22243,italian
7244,mexican
37724,italian
22988,italian
41278,italian
2244,italian
5,italian
32270,italian
7837,italian
28188,italian
41484,mexican
4767,italian
13508,indian
6806,japanese
26307,italian
33387,italian
9764,southern_us
4815,italian
42662,mexican
41477,italian
6417,italian
22285,italian
49476,mexican
26084,italian
44742,italian
19022,italian
32578,italian
10514,italian
13815,italian
19472,italian
7373,italian
23280,mexican
11559,southern_us
12765,southern_us
40511,italian
40858,chinese
24236,italian
16187,mexican
42423,mexican
32296,italian
44908,chinese
2833,indian
25142,italian
7268,mexican
5582,southern_us
25289,italian
2838,southern_us
10185,chinese
45665,southern_us
38764,italian
33129,italian
18427,italian
15256,italian
6477,italian
30986,mexican
25978,italian
5957,mexican
40329,italian
11071,indian
48793,indian
5115,italian
40723,southern_us
41245,mexican
6240,italian
4699,italian
13769,southern_us
33336,mexican
4811,mexican
18127,mexican
42772,italian
45102,italian
26926,italian
47055,indian
15650,italian
26966,italian
45230,italian
44400,chinese
26203,mexican
21311,italian
11945,italian
25732,japanese
39567,southern_us
25575,mexican
7211,mexican
13410,italian
173,italian
11563,mexican
38716,indian
32625,southern_us
22638,italian
23818,italian
8596,indian
27471,southern_us
28233,italian
47682,mexican
20385,italian
12567,italian
43903,indian
4925,mexican
7818,southern_us
35051,mexican
4586,italian
20743,italian
16369,indian
13883,mexican
38849,mexican
26017,italian
24719,italian
15767,italian
30007,italian
34297,italian
30597,italian
25578,mexican
41719,italian
23913,mexican
11153,italian
39196,italian
7338,italian
21090,mexican
25451,italian
5482,italian
23031,mexican
15926,italian
28527,mexican
40828,italian
42196,italian
39387,mexican
28870,french
15503,italian
36678,italian
38576,italian
16192,mexican
25622,italian
12687,italian
48280,italian
47405,italian
15140,indian
20579,southern_us
30880,italian
39040,mexican
17487,indian
3762,italian
20910,italian
19072,italian
39412,french
28679,southern_us
7314,italian
34143,indian
5594,italian
24503,italian
28432,southern_us
21054,southern_us
11965,indian
30692,italian
9901,filipino
37008,italian
25505,mexican
10740,southern_us
21791,mexican
5539,italian
19680,italian
24129,mexican
8351,italian
12701,italian
12042,italian
26441,indian
21399,mexican
43615,italian
12283,italian
32715,italian
24499,italian
9035,italian
22563,indian
28467,southern_us
41765,japanese
38064,indian
31087,italian
23005,mexican
25806,mexican
37930,italian
10879,italian
40080,southern_us
11216,italian
42099,italian
27377,italian
4453,southern_us
9001,italian
27383,italian
18472,mexican
22313,indian
31709,indian
38931,italian
5261,italian
17530,italian
19071,southern_us
42108,mexican
7099,indian
10678,italian
226,southern_us
16283,italian
42538,italian
7991,southern_us
6127,italian
16011,southern_us
5664,indian
19882,italian
48540,mexican
45897,southern_us
46935,italian
738,mexican
25990,italian
15397,italian
17496,italian
29458,italian
31331,indian
17562,italian
12661,italian
35726,mexican
34728,indian
32619,mexican
14510,indian
25391,indian
34723,italian
28055,southern_us
15498,italian
42070,mexican
26506,chinese
35888,indian
40255,mexican
2943,mexican
48785,french
8979,mexican
27068,italian
19842,italian
28677,italian
27565,mexican
35410,mexican
6149,indian
45188,mexican
33341,southern_us
15024,mexican
35126,cajun_creole
19020,mexican
9491,italian
40281,italian
34120,mexican
6504,mexican
8285,southern_us
21811,italian
24014,italian
5134,indian
7360,italian
47692,italian
41845,italian
34326,italian
19249,italian
6843,southern_us
15897,indian
17032,mexican
16293,italian
9128,southern_us
40249,southern_us
33418,italian
38161,mexican
24973,italian
30725,southern_us
46619,chinese
16252,italian
4516,italian
3652,southern_us
7704,mexican
18104,mexican
39865,italian
22207,southern_us
29362,italian
40422,mexican
5285,italian
36114,indian
26586,indian
49698,indian
27718,italian
36219,southern_us
30609,italian
44118,southern_us
30917,italian
37880,mexican
43301,chinese
21584,mexican
8328,italian
46508,italian
31063,southern_us
17264,mexican
586,italian
19414,southern_us
10375,italian
29177,southern_us
949,southern_us
28118,mexican
4160,mexican
24882,italian
13571,italian
11532,italian
6928,italian
31998,italian
22741,japanese
13915,indian
48633,italian
1011,italian
17649,filipino
32786,mexican
18615,mexican
48257,italian
11599,southern_us
43063,southern_us
14526,italian
37125,italian
8063,mexican
32934,indian
12139,mexican
33392,italian
8538,italian
47527,indian
33955,indian
8088,mexican
33306,italian
22004,italian
49699,italian
45344,italian
8924,italian
8965,italian
37812,italian
26605,southern_us
1499,indian
41392,mexican
2338,southern_us
48685,italian
39463,italian
16150,southern_us
42577,italian
761,italian
43360,italian
47783,italian
20532,mexican
11963,chinese
41456,italian
20446,mexican
34645,southern_us
4238,indian
49502,italian
6451,southern_us
18981,italian
35385,indian
2459,italian
32884,mexican
4809,mexican
14992,mexican
36732,italian
33064,mexican
16264,italian
46857,italian
7003,mexican
20492,italian
25654,mexican
10849,italian
29207,chinese
27412,italian
47264,southern_us
24155,italian
49484,southern_us
36541,italian
49339,italian
25840,southern_us
14136,italian
45538,indian
31716,italian
35893,italian
20742,southern_us
1158,italian
7742,italian
14846,southern_us
27770,mexican
41274,italian
43871,mexican
24983,italian
37305,mexican
18545,mexican
41013,mexican
15782,italian
3892,mexican
16005,italian
38901,italian
40350,italian
40268,mexican
11941,chinese
32193,italian
6438,italian
28612,italian
34937,chinese
18750,mexican
44983,mexican
8662,italian
10026,italian
784,indian
28879,chinese
5707,italian
45299,mexican
40004,italian
7800,italian
20166,italian
48006,southern_us
20841,italian
23893,italian
20164,italian
45206,mexican
22864,italian
46996,italian
16927,filipino
678,italian
1317,indian
43897,mexican
24269,indian
11316,italian
1902,chinese
46191,southern_us
31549,italian
22391,italian
19490,italian
8356,italian
45697,indian
47308,japanese
46898,italian
14830,mexican
3738,italian
33149,indian
36390,italian
10543,italian
22597,italian
49045,italian
26531,mexican
38356,italian
31739,mexican
28912,mexican
42828,mexican
3903,italian
44976,italian
28573,southern_us
44215,italian
35636,mexican
10709,italian
44787,italian
3263,italian
36111,italian
38476,chinese
28105,indian
43568,italian
6441,italian
45081,french
8666,italian
35983,southern_us
14186,mexican
10143,southern_us
2448,southern_us
26012,italian
48776,cajun_creole
39833,italian
12533,mexican
13637,southern_us
5998,italian
28339,italian
26881,mexican
40945,filipino
36422,italian
40041,italian
38541,southern_us
35240,italian
44367,italian
18043,italian
35014,mexican
30069,mexican
16713,italian
12339,italian
12234,italian
12453,mexican
22609,french
44725,mexican
29732,italian
44392,italian
23798,italian
24772,japanese
12345,italian
23309,indian
40450,italian
28710,italian
8336,italian
3554,italian
5668,italian
34033,italian
20513,italian
1130,southern_us
30203,italian
46316,italian
29023,italian
22289,mexican
49330,italian
32512,indian
4554,italian
14947,mexican
33667,italian
49000,italian
31457,indian
46254,italian
37570,italian
5605,italian
24507,mexican
30816,mexican
32852,italian
13107,mexican
20463,italian
85,italian
27025,southern_us
40983,indian
20113,southern_us
44284,italian
16999,mexican
35662,italian
14382,italian
40297,indian
32630,mexican
7264,southern_us
14867,italian
18802,italian
3985,mexican
35155,italian
17760,italian
14474,italian
28666,italian
38277,italian
7931,italian
49649,indian
8266,italian
29725,italian
20460,southern_us
4097,mexican
44710,italian
6344,italian
11194,mexican
44716,italian
34191,mexican
39699,mexican
14929,italian
47451,indian
24368,indian
884,southern_us
5137,southern_us
38574,mexican
48792,italian
49132,indian
5669,mexican
37952,mexican
49298,indian
41405,italian
34909,italian
10767,southern_us
5721,italian
27292,mexican
18692,chinese
27907,mexican
45127,italian
33534,italian
26,italian
13068,italian
45579,italian
28956,italian
1201,japanese
43090,indian
30197,mexican
27762,italian
43057,italian
24887,italian
43916,southern_us
544,indian
10438,mexican
9331,italian
649,italian
32577,mexican
36873,mexican
48446,indian
28909,mexican
1999,southern_us
42137,japanese
48503,chinese
49033,indian
1053,italian
5535,southern_us
21864,southern_us
21042,southern_us
3321,italian
16337,italian
22885,mexican
4020,mexican
41425,italian
2830,southern_us
26570,mexican
19943,southern_us
17114,southern_us
6009,mexican
43791,italian
13681,italian
11385,italian
21875,indian
32449,italian
3924,italian
8799,italian
1989,italian
23288,mexican
23920,southern_us
46349,italian
44238,italian
31337,italian
14492,italian
18368,mexican
13781,italian
42371,southern_us
20640,mexican
48955,southern_us
46955,indian
30032,italian
3103,indian
19597,mexican
23435,mexican
31446,mexican
33791,southern_us
23813,mexican
14538,southern_us
35181,southern_us
6246,mexican
40850,southern_us
32080,mexican
781,mexican
7679,mexican
44640,mexican
17645,mexican
12454,japanese
28430,southern_us
6876,indian
48868,mexican
43333,mexican
9807,italian
27843,italian
45089,mexican
41811,chinese
28131,italian
23394,chinese
29599,southern_us
40086,indian
20013,italian
18134,japanese
48291,mexican
30903,mexican
2777,italian
3630,mexican
37511,southern_us
26835,southern_us
7201,southern_us
20442,italian
19136,italian
40878,italian
1177,italian
43121,italian
11307,mexican
37617,italian
25583,italian
27863,indian
17830,indian
18267,italian
29923,italian
27827,italian
4616,italian
9979,mexican
2878,mexican
40101,mexican
13411,indian
9683,italian
48733,mexican
27233,italian
25926,filipino
22098,mexican
16095,chinese
15839,italian
10882,japanese
44004,mexican
45224,mexican
40285,southern_us
20598,italian
19307,mexican
14899,italian
36512,southern_us
37453,mexican
4319,italian
28718,italian
44611,indian
26031,mexican
36988,italian
24182,italian
4727,italian
25982,italian
9544,italian
48030,italian
47789,mexican
16245,italian
12440,southern_us
32989,italian
10582,mexican
23028,southern_us
45653,italian
46888,mexican
20392,mexican
13453,italian
1300,italian
29343,filipino
27423,italian
46977,southern_us
27479,italian
37899,italian
21177,italian
45590,indian
46775,southern_us
45416,filipino
23039,indian
26308,italian
23306,italian
42367,indian
41379,italian
16715,italian
33712,italian
24136,mexican
26094,italian
2212,italian
19672,italian
42872,italian
36661,mexican
26319,italian
263,italian
13942,mexican
43311,southern_us
12743,italian
7519,mexican
35601,italian
44197,mexican
8617,indian
6573,italian
13377,mexican
31725,indian
13042,mexican
2701,mexican
38137,indian
11356,italian
3202,italian
15530,chinese
18012,mexican
22683,southern_us
37199,italian
5169,italian
43401,italian
7246,italian
36491,italian
40868,mexican
8084,italian
45914,southern_us
32344,italian
27508,southern_us
27323,mexican
29576,japanese
13998,mexican
28214,italian
2918,italian
19918,italian
44955,chinese
7007,italian
32164,indian
20929,italian
10380,mexican
28015,southern_us
24501,japanese
37257,italian
17772,italian
7977,mexican
24949,mexican
9467,italian
18520,french
48539,italian
11435,italian
44041,italian
44022,mexican
19010,southern_us
18395,indian
35008,italian
45807,southern_us
27065,italian
460,mexican
22725,indian
32575,italian
10099,italian
9431,italian
9493,mexican
30423,chinese
11861,southern_us
22632,indian
32893,southern_us
5868,mexican
3938,mexican
17724,italian
4075,mexican
24174,indian
34798,italian
9407,southern_us
4008,southern_us
6472,mexican
43384,italian
47289,italian
27905,italian
9628,mexican
41613,indian
8128,mexican
33224,italian
21571,italian
41246,mexican
48240,mexican
46816,italian
45778,italian
13798,italian
31606,italian
43293,mexican
27725,southern_us
7614,mexican
24798,italian
16256,italian
10296,southern_us
46895,italian
18706,southern_us
25895,mexican
42986,indian
42194,italian
44727,italian
2381,southern_us
7850,mexican
21066,italian
1427,italian
30832,mexican
44593,mexican
35604,mexican
42802,italian
30307,italian
8893,italian
43086,italian
278,italian
48861,italian
9641,filipino
18801,italian
13009,italian
42823,italian
3954,italian
49035,southern_us
34278,mexican
25941,mexican
38577,italian
37973,mexican
813,italian
29444,italian
30058,mexican
34601,italian
42370,mexican
9228,italian
12638,italian
37549,mexican
19802,mexican
30931,mexican
22179,italian
44664,italian
42631,mexican
23407,indian
30557,southern_us
28888,italian
326,mexican
47891,italian
22600,mexican
24737,italian
11278,mexican
42285,italian
18700,mexican
11577,mexican
5218,southern_us
13220,japanese
16992,indian
22967,italian
16610,mexican
46382,mexican
28228,italian
18123,chinese
25348,italian
48051,mexican
26379,southern_us
38821,italian
44418,mexican
22932,italian
17089,italian
17307,filipino
8828,mexican
21515,mexican
41525,mexican
18627,indian
8423,indian
17848,mexican
12762,filipino
2524,japanese
15334,indian
3322,italian
5367,italian
5255,chinese
9150,italian
22599,italian
7368,italian
25212,southern_us
29633,chinese
26841,filipino
20127,mexican
4992,chinese
35021,italian
47863,mexican
530,mexican
1974,chinese
3006,italian
23010,italian
21593,italian
11204,italian
3363,mexican
33675,italian
38682,italian
46627,italian
12852,mexican
37503,italian
20805,southern_us
18925,mexican
27954,italian
20154,mexican
11714,italian
11134,mexican
29380,mexican
19736,mexican
10476,italian
4136,southern_us
36681,mexican
35006,italian
36876,mexican
10774,mexican
27429,italian
9455,indian
5774,italian
48634,italian
37245,mexican
17279,italian
9366,italian
26166,indian
5247,southern_us
41148,italian
19055,mexican
2229,indian
27352,italian
24718,italian
17647,italian
21324,indian
4946,southern_us
21404,southern_us
6849,italian
4572,italian
48468,mexican
37152,mexican
825,italian
47537,mexican
5072,indian
18872,mexican
37657,italian
39345,italian
9604,mexican
5363,southern_us
12065,italian
12366,italian
15642,italian
20213,indian
16381,mexican
25412,italian
34973,mexican
13475,italian
24334,italian
4428,italian
7273,italian
35903,italian
41592,italian
44689,italian
42405,mexican
6995,southern_us
2577,italian
48095,mexican
6623,italian
22733,italian
36104,italian
23779,mexican
46697,italian
47965,italian
17225,southern_us
37106,indian
12615,southern_us
36033,italian
45146,italian
45800,mexican
30163,italian
12660,southern_us
11490,japanese
40192,mexican
21436,italian
48613,italian
1628,indian
19953,italian
44451,mexican
45922,southern_us
4804,italian
1751,italian
26520,italian
39367,mexican
23616,indian
38862,chinese
21414,italian
2452,italian
27591,italian
14224,mexican
36691,indian
15391,southern_us
11104,italian
16206,french
9156,italian
16344,mexican
33295,indian
47513,italian
5352,indian
28741,italian
6847,italian
36463,southern_us
14838,italian
37311,mexican
6347,mexican
47812,italian
34919,mexican
14812,italian
11772,mexican
44916,mexican
2014,southern_us
13041,mexican
40815,italian
32713,italian
38272,southern_us
30770,chinese
22254,italian
45828,italian
49113,chinese
37876,southern_us
30219,italian
3111,mexican
33267,italian
35742,mexican
15890,italian
10968,southern_us
45879,mexican
18676,italian
29425,italian
27055,italian
19485,italian
47644,italian
1988,italian
21210,italian
3792,italian
9071,italian
25703,italian
25404,italian
5791,italian
35221,italian
33813,italian
21441,italian
10503,italian
17270,mexican
17560,mexican
25735,italian
34818,japanese
2970,indian
39582,italian
22358,italian
2864,indian
15823,indian
31475,italian
30636,italian
28962,italian
45813,mexican
4000,indian
35530,mexican
974,italian
12382,mexican
7347,italian
26496,italian
33767,mexican
48412,indian
40496,mexican
37961,southern_us
6571,italian
49304,mexican
34097,mexican
10646,italian
44083,italian
48463,italian
1063,indian
30583,italian
26237,italian
8680,italian
32752,italian
23273,italian
5717,indian
2579,mexican
45463,chinese
38241,italian
30514,mexican
13101,italian
19210,italian
26502,indian
46982,filipino
21905,italian
46699,indian
15406,indian
45763,italian
721,mexican
32708,mexican
38004,mexican
17682,mexican
46596,italian
48682,italian
31605,italian
38031,mexican
18179,italian
48663,indian
36353,italian
4550,indian
35488,italian
33342,mexican
25731,southern_us
48838,indian
39653,italian
33286,cajun_creole
21344,italian
37156,italian
20611,mexican
8869,italian
44038,mexican
42754,italian
23823,southern_us
13596,italian
45059,italian
46483,chinese
253,japanese
4053,mexican
8559,italian
7844,italian
9188,italian
32548,italian
26083,southern_us
20244,italian
37673,italian
668,mexican
29434,southern_us
16805,mexican
45658,mexican
47594,indian
7452,southern_us
22645,southern_us
42522,italian
23363,southern_us
35610,italian
37631,southern_us
8879,mexican
38337,italian
19826,indian
8844,italian
6484,mexican
45118,italian
22731,chinese
20793,italian
16487,italian
24490,chinese
15889,mexican
22935,italian
3143,italian
48510,southern_us
35910,italian
17474,filipino
32396,mexican
24714,southern_us
36160,italian
20077,mexican
28828,italian
42205,italian
36725,mexican
10316,italian
33623,mexican
39291,mexican
49350,mexican
14699,italian
21702,italian
41906,italian
4489,italian
24409,italian
29332,italian
8337,italian
918,indian
12435,mexican
48231,italian
28383,mexican
4545,mexican
13102,italian
33947,southern_us
24615,italian
49589,italian
41481,italian
38905,mexican
19812,mexican
6160,southern_us
38993,southern_us
34354,italian
31246,mexican
35369,indian
21637,italian
49617,italian
23003,mexican
40683,italian
17920,italian
18021,southern_us
46780,mexican
1684,italian
1953,italian
15537,indian
2489,italian
34708,indian
47554,southern_us
30298,southern_us
23459,mexican
2593,mexican
7216,italian
35883,mexican
27039,southern_us
47957,italian
7815,indian
5270,italian
10768,mexican
29740,southern_us
3068,italian
29535,italian
7182,italian
7796,italian
41409,mexican
39671,japanese
28559,italian
32146,southern_us
23439,mexican
31391,italian
42855,italian
11813,italian
48272,italian
12263,italian
2787,italian
16385,italian
42523,mexican
26150,italian
17544,filipino
29802,southern_us
4294,indian
12696,mexican
9075,italian
20159,italian
31282,mexican
13057,italian
26814,italian
23909,italian
27882,italian
43452,italian
40246,indian
8493,italian
13302,southern_us
25606,italian
14808,indian
40265,italian
13155,italian
28097,southern_us
32076,italian
36969,mexican
13698,mexican
38513,italian
15605,italian
47688,japanese
22326,italian
43488,italian
10245,italian
16145,italian
9985,mexican
37746,italian
41400,italian
26614,mexican
5327,italian
13015,italian
13811,italian
10180,italian
8164,italian
47951,italian
42025,italian
10865,mexican
16815,southern_us
1025,italian
42784,mexican
18319,italian
34353,italian
44922,southern_us
16240,italian
29745,italian
2336,italian
17294,italian
1449,italian
30410,italian
43341,italian
39594,italian
8543,mexican
27176,southern_us
36562,indian
23285,italian
26787,italian
6506,italian
8552,italian
46196,chinese
22828,italian
43621,italian
47602,italian
14329,italian
2924,italian
5741,chinese
10485,italian
12878,italian
21771,mexican
21059,italian
4148,southern_us
21537,italian
45452,indian
15489,mexican
46585,mexican
18791,italian
40072,indian
17587,italian
7758,italian
2853,mexican
18218,mexican
21720,indian
20872,mexican
22022,mexican
17887,italian
11422,italian
28294,italian
17435,italian
43716,mexican
40489,mexican
32770,mexican
16078,italian
46460,indian
12472,southern_us
14100,italian
14120,indian
40951,mexican
30897,italian
16708,italian
13341,southern_us
49029,italian
14064,italian
1668,indian
28769,mexican
7239,italian
25963,chinese
34427,italian
6520,mexican
10300,italian
1232,indian
42870,southern_us
33802,italian
46501,mexican
32949,italian
4085,italian
30682,southern_us
47315,italian
28249,mexican
1084,indian
25559,italian
30714,italian
13272,italian
6781,italian
43462,indian
8440,southern_us
23799,indian
42977,italian
20214,italian
19527,italian
27604,mexican
15134,indian
21241,mexican
3240,mexican
19794,italian
37385,chinese
5783,italian
30232,italian
26019,italian
48921,mexican
20762,italian
30226,italian
4783,mexican
45445,indian
35042,italian
33632,italian
38332,italian
32651,chinese
19338,indian
28320,italian
1488,mexican
33940,italian
2539,italian
29026,italian
25889,italian
23589,southern_us
12933,mexican
29127,italian
3207,mexican
45732,italian
47696,italian
30481,italian
45419,italian
11406,italian
42319,italian
35370,indian
42436,indian
27895,indian
1645,mexican
8787,chinese
7461,mexican
29368,southern_us
29881,italian
32040,southern_us
7843,italian
6254,italian
7747,italian
36361,italian
31378,italian
27634,italian
48903,southern_us
46841,southern_us
47660,chinese
37772,italian
18485,southern_us
36815,italian
45159,italian
30140,southern_us
5126,southern_us
15363,italian
169,indian
14652,mexican
42988,indian
26067,italian
22917,southern_us
18652,indian
42035,italian
39445,italian
41203,italian
27623,italian
142,mexican
27341,mexican
41923,italian
49169,italian
16288,mexican
9043,mexican
49711,mexican
21753,mexican
40211,indian
48168,southern_us
29426,italian
45945,italian
33165,italian
40521,italian
21437,italian
47064,indian
47807,italian
32414,italian
11265,italian
27139,italian
39830,mexican
36628,southern_us
42118,italian
5928,italian
37463,filipino
36066,mexican
16508,italian
11464,southern_us
17321,italian
5914,mexican
19438,italian
47580,mexican
29886,mexican
35229,italian
39538,italian
10650,mexican
48346,indian
44205,italian
877,indian
40408,italian
4172,mexican
1663,indian
29813,italian
3292,italian
